	660	5769	4	891721317
	744	291	3	881453290
	93	2487	5	882141458
	2403	585	4	876405893
	2193	2991	5	891015144
	72	1101	5	877893020
	1640	2529	1	892334852
	233	4509	4	891964188
	51	2337	4	891354090
	1325	2877	5	893265123
	2137	5529	5	886324410
	2837	7245	1	885548686
	415	591	5	888204349
	2480	3621	5	891217082
	492	2031	2	884065248
	23	2127	3	889237004
	2543	7371	2	891498720
	2179	2325	4	884365654
	1878	3993	2	875310745
	2837	1383	2	885547953
	401	3585	3	883697378
	2403	2853	5	876402668
	2480	3987	5	891217717
	660	4341	3	891721851
	2081	573	3	875238814
	415	1203	5	888205370
	1710	6291	4	880606567
	401	1197	5	883698646
	79	3147	4	891904949
	730	903	5	888465225
	408	6615	1	892242891
	646	2421	4	875654189
	2844	3975	3	882480481
	93	4635	1	882140070
	2921	387	5	879647326
	863	4245	5	879809943
	2711	1365	4	886483195
	2956	5127	4	879744014
	2837	375	1	885547996
	688	4473	3	880498935
	1444	7881	1	888179981
	2326	1959	5	892484951
	1773	2979	5	891628278
	2165	1803	3	877370288
	1997	4095	4	890595524
	2809	3927	3	891033184
	2697	2775	2	881135090
	2683	87	5	891192836
	1640	93	3	892079538
	2424	4713	3	875263077
	2242	777	4	884748661
	863	4227	3	879873120
	744	1167	5	881450758
	1493	729	5	878870940
	2648	5637	4	880332307
	2837	4629	1	885548162
	2921	2421	4	879649224
	1738	4071	3	884534419
	1962	6363	3	891701278
	2830	1965	2	883790366
	2837	7485	1	885546681
	415	237	4	888205033
	93	4875	2	882398933
	1906	2817	5	879455143
	1185	4233	5	891359354
	2648	4341	3	880055396
	2200	6537	1	877887356
	310	1161	3	878348521
	107	5337	3	879455473
	2830	4491	4	883790430
	1122	3387	3	876861799
	2914	3195	3	888700659
	730	1875	3	888442485
	2123	2307	3	879485165
	2319	489	5	877196702
	758	63	5	879879834
	2914	1323	4	878879168
	2200	9105	4	877891937
	16	1809	4	888550631
	1899	9	3	886106038
	527	2463	5	884050661
	2837	1131	1	885547996
	2410	3069	4	884901311
	450	75	5	889738085
	2081	771	4	875239346
	2200	45	4	877886375
	947	75	4	879857764
	660	1341	5	891721286
	163	3075	5	874785843
	2480	2067	5	891180445
	2214	87	4	880853881
	1934	2001	4	877584220
	2788	5949	2	875651527
	2284	3327	3	879877005
	1094	135	3	888186093
	1836	1995	3	879961438
	2522	1089	4	880355353
	2858	4101	3	889679982
	2067	2487	4	879517157
	1059	6609	4	879524586
	2809	1191	4	891033370
	1640	1119	3	892078567
	2816	759	4	876266741
	2368	3639	3	879438275
	2186	819	5	891698613
	2403	1287	4	876406604
	9	987	3	876893171
	2837	3471	1	885548093
	2312	429	5	876546236
	2403	795	5	876404880
	576	2895	4	878769668
	1745	1311	3	879641322
	2228	1959	4	884470149
	2970	8079	4	880859519
	2263	4587	3	878739415
	2403	2991	5	876408138
	2319	1083	5	877196567
	2081	651	4	874955085
	2179	807	5	884364502
	989	723	4	884585547
	2753	1335	4	887744239
	1927	867	4	880314137
	1549	927	3	875245907
	1745	3549	5	879572890
	1745	57	5	879572402
	1269	8265	1	878962496
	3005	3069	5	882385542
	2368	1839	4	879437548
	408	2901	5	884305220
	1920	531	4	878946677
	114	3615	5	877719333
	716	3813	2	888803148
	1136	3585	4	877636370
	611	51	5	879876447
	1962	417	4	891700242
	2753	2271	4	887746824
	2424	567	3	875263845
	2795	4905	4	882509927
	1920	669	4	878945541
	660	4293	4	891722278
	709	741	2	877136186
	646	4335	3	875907596
	1479	2733	3	879461498
	1360	597	3	879524643
	198	537	4	881961104
	2032	4959	2	880732271
	2291	2529	2	887745840
	2522	81	3	880354315
	2375	3153	5	891032737
	2480	3177	4	891217610
	1759	2859	2	886272407
	2697	1761	3	879439728
	394	4485	4	892677162
	93	3387	1	882396913
	3026	1335	4	889416012
	1794	6369	4	882153321
	1241	1011	4	880130807
	646	867	4	875810741
	1129	7599	2	891170745
	156	2151	5	878887443
	779	2001	4	891680028
	128	4653	3	880131878
	2949	2847	4	892241389
	3047	4683	2	884133284
	2004	7215	3	876522185
	58	1263	4	879362287
	1402	3459	4	884130415
	408	903	4	884304570
	100	3105	4	890881485
	2151	1185	4	877122115
	1745	1275	4	879572890
	51	2007	5	892130784
	2970	153	4	880859723
	3005	3771	3	882385808
	415	2205	4	888204597
	1871	1365	3	878973088
	1612	2145	5	880484391
	513	489	5	888626415
	1941	5235	3	879543768
	1059	6105	2	879542939
	58	1551	5	879361482
	1885	3033	3	891449551
	639	1911	5	891439090
	2074	273	5	884197419
	2809	3621	4	891033497
	1710	969	4	880607990
	884	4515	3	887855342
	2375	1167	4	891037070
	1556	1815	3	877562748
	1234	4503	4	886047176
	1598	1965	1	889387216
	2158	603	5	887736797
	835	3699	2	886177206
	632	3111	2	891385787
	2809	2313	3	891033603
	2711	2589	3	886483150
	2298	945	5	885046344
	1360	765	5	879520813
	1724	705	3	884921767
	156	1251	5	878886607
	1801	6051	5	882050187
	2627	3399	4	886621985
	660	2979	3	885873159
	1332	7881	2	891033445
	2480	1197	4	891217130
	1472	5721	3	887737488
	44	3069	5	883601393
	1969	1551	2	881200457
	1220	2493	3	886515591
	37	1317	3	875720744
	2837	9381	1	885549635
	1017	1599	3	877343000
	2914	297	4	893142283
	2291	537	4	887744167
	807	6051	5	881171982
	2788	1299	5	875723337
	2648	2511	3	880331938
	2697	2913	4	879446591
	1248	1371	5	882826556
	1178	4917	4	884288270
	765	4575	3	880571831
	2480	525	3	891217482
	2914	5199	4	878879130
	2977	237	4	878738335
	2620	1593	5	880937779
	2375	6681	4	891033829
	2375	459	3	891034254
	289	9	4	890692860
	93	3117	5	882140355
	2137	3303	3	886325023
	2795	4647	3	882345053
	2928	1881	3	891282680
	2844	4473	4	880131550
	2095	861	3	877880612
	646	6087	3	890251484
	184	2001	3	891348192
	2410	1425	3	884900353
	2340	4755	4	891546257
	2011	1209	5	875334962
	2648	291	5	880056701
	639	807	4	891439353
	2914	195	2	888702297
	2123	3309	2	879544021
	968	1113	4	879023853
	2543	771	5	891495371
	3005	273	3	882385118
	2753	1179	4	887746015
	2711	6087	3	886480789
	1794	4677	4	882164644
	730	885	3	888466002
	2123	1311	4	879484695
	16	1881	5	888552084
	597	3183	3	879456350
	1850	1431	5	886122031
	1689	1881	4	887249795
	2403	1617	4	876402390
	2767	1047	5	883763561
	1402	3963	3	884129209
	1822	2175	5	890618729
	366	2565	5	882922833
	1647	393	2	889655723
	1115	4539	4	880557464
	2725	3111	4	880087073
	2242	45	4	884748708
	2746	1719	2	891037385
	128	1911	5	880132437
	2228	1875	4	884470193
	2207	1125	4	879799423
	597	2505	3	882995859
	877	417	4	879454628
	2158	777	5	887736925
	2739	5547	2	877400116
	1990	1803	3	885329395
	2004	3843	5	877531830
	2753	6549	2	889731840
	1675	2955	3	889180411
	2081	1101	4	875238984
	1563	5079	2	891550193
	1262	2541	4	877355568
	1325	807	5	893265239
	408	1191	3	884305123
	912	1731	5	874953291
	667	2415	3	880571389
	16	1677	4	888551745
	2417	153	3	884991384
	2977	1113	2	878738853
	268	2517	5	892429347
	198	2703	1	881961394
	2781	5367	1	882838796
	1017	1623	5	879161577
	1514	2433	3	880232970
	3005	6099	4	882386217
	2081	1389	3	875239913
	1136	4263	4	877636860
	408	5733	4	884305062
	1059	7587	4	879542389
	268	6207	1	892433062
	1934	3357	4	874792663
	555	903	3	891271652
	2529	3105	5	879440386
	2053	327	3	888907210
	2788	1227	4	875716013
	44	1707	2	883599590
	2914	2427	3	886316190
	1115	2469	3	880557677
	2298	2595	1	885047511
	2949	2661	5	892241459
	1381	1359	4	891410038
	765	945	4	880577961
	1430	2019	1	892391854
	163	1617	5	877817151
	1990	1995	3	885329593
	2739	6609	4	877399423
	2452	3537	5	882346986
	3005	4413	4	882387757
	2788	189	3	875658967
	2179	2961	4	884364465
	44	1827	4	883268322
	2914	4329	3	886317540
	1836	3489	3	879794667
	2844	3675	5	879446718
	1269	57	4	878962675
	2914	5373	4	885114446
	1871	1641	4	878970503
	2424	729	4	874948703
	674	303	5	884402977
	660	6171	2	891723395
	1584	6705	3	883890262
	2004	933	4	877533640
	2788	1371	5	875657926
	2620	1683	3	880393811
	114	57	5	877722736
	1241	2601	4	880131123
	1843	2541	5	891299630
	2879	8823	3	892845746
	408	1911	3	884305087
	3026	1773	3	889416352
	660	1053	4	885870613
	1640	4485	3	892334578
	415	1311	5	888206409
	2816	1407	4	876266826
	2921	3531	3	879647540
	93	5253	1	881515613
	2095	3135	3	877880522
	1493	1047	5	878955848
	2949	939	5	892241458
	1878	591	4	875309583
	1843	1617	4	891296842
	1871	1443	4	878970503
	1360	567	3	879528000
	618	5427	5	891037276
	2844	6285	3	879540358
	2564	2661	5	888857866
	1493	3411	4	878955941
	2417	3213	3	884994136
	2865	1215	3	881109347
	2179	1011	4	884365406
	1703	1179	4	879988298
	30	303	5	892003526
	576	1335	3	876311365
	2970	1569	3	880859115
	58	765	5	879362123
	2291	3531	4	887820761
	2914	4623	4	878880154
	611	1431	3	879876734
	2081	2829	3	874954611
	2837	2103	1	885549903
	9	1383	4	878542420
	2746	591	5	891038979
	1682	2019	3	885775745
	1885	1527	1	891456565
	1983	8925	2	879297867
	2753	1401	3	889730460
	3033	1815	5	880585028
	2837	6279	2	885548633
	2998	4143	5	885943651
	2543	2415	2	891498365
	1402	3585	4	876042824
	2739	1173	2	877399618
	303	4155	5	883955884
	2312	801	5	876545625
	2837	2595	3	885548785
	2291	4413	2	887818540
	1388	393	2	884208241
	912	669	5	874953825
	2403	291	3	876405697
	2599	1047	4	877487751
	2753	1971	5	887742798
	2613	585	3	877099178
	1962	4413	2	891700475
	716	2313	3	888801577
	730	1473	2	888442404
	2368	3495	5	879438419
	583	5865	3	880307382
	107	3549	2	879455821
	1199	1839	3	891034606
	1934	813	5	874787441
	1640	1725	3	891228196
	1703	1905	5	879989217
	2788	3009	3	875658898
	1017	5901	1	879161805
	2109	2145	5	882075994
	58	1131	5	879362356
	2753	429	3	889554977
	408	741	4	884650140
	2781	339	5	882839517
	128	3657	4	880130713
	2207	4479	3	879821120
	2410	1251	5	884901290
	2984	2883	5	879444473
	3047	1443	3	884133818
	2753	567	4	889731465
	555	1509	5	891271545
	583	3411	4	880307724
	1073	1941	2	881370900
	2403	375	2	876406707
	2249	3093	5	879440109
	2445	57	4	879465477
	2788	1659	4	875652760
	415	3129	5	888204877
	506	525	4	880036638
	2921	2619	3	879648478
	93	2265	1	882399219
	3026	3723	4	889416352
	2795	3303	3	882345120
	2375	921	4	891033932
	2123	7131	4	879485204
	2837	4653	1	885547735
	2088	1071	5	884127369
	2515	147	3	886453354
	2004	4599	3	877533724
	1752	1929	5	878089099
	1402	3255	3	884130592
	1325	1167	5	893265428
	2354	1299	5	877757858
	2277	2961	4	891477905
	2480	1047	4	891218068
	1836	3531	4	879793075
	1626	87	4	880062574
	1017	3789	4	885557626
	975	1845	4	879537876
	660	3303	1	891723033
	1115	705	5	880486047
	1920	9	4	878945466
	2277	1881	2	891477489
	3054	1431	3	887769693
	149	2691	4	874951727
	1836	843	2	879794635
	3047	1797	4	884130671
	1360	3027	2	879523785
	79	135	4	891904241
	2921	4455	2	879646531
	968	2145	4	879024327
	667	1071	5	879197652
	1710	6327	3	880609089
	254	1863	4	882157327
	2382	2541	4	884990583
	1759	1773	4	886272249
	1745	1803	4	879571489
	1640	4695	3	892335372
	2284	1035	4	879875431
	1710	1533	2	880604077
	2403	2295	3	876406978
	1402	741	4	884127568
	1080	537	5	879138910
	730	2127	3	888442202
	2977	1911	2	878737841
	2753	297	4	889729674
	667	1089	4	879193353
	1920	903	5	878944679
	2431	6357	3	881652813
	1899	1863	3	885844430
	1640	1419	3	892079336
	2431	1791	5	881652590
	625	87	4	879441357
	1367	8511	4	891762646
	2844	2895	5	879446588
	3012	63	4	877225726
	2354	7311	3	877757790
	2515	1623	4	886453467
	1290	2295	5	889909691
	2039	3717	3	874805927
	2774	1647	4	884646263
	72	795	5	877893020
	1934	3309	3	874792767
	1556	3975	3	878182813
	2158	885	3	887739831
	2613	1239	4	877104284
	520	777	3	888333458
	450	1197	4	889737654
	436	3249	3	879376535
	1521	4965	2	889070232
	2396	555	4	875320227
	611	3459	3	879876163
	1507	1119	4	891435731
	2256	2937	3	887313892
	2914	1767	4	876696739
	2809	1767	1	891031621
	2032	1035	5	880474141
	1640	6291	3	892335501
	807	1089	4	881172049
	1703	417	3	879988298
	2543	933	2	891497712
	576	2145	4	878769888
	1325	1047	5	893265160
	660	6921	4	891721777
	2921	4107	3	879647380
	2984	3621	5	879444472
	9	219	2	875073180
	1283	2913	5	892323452
	163	1137	5	874785985
	2242	5097	4	884749360
	93	2043	2	881514684
	2956	1953	2	875129692
	2837	3903	1	885546336
	1290	1503	4	889907482
	1780	3729	3	886474807
	1850	1383	4	886122644
	646	927	4	875657681
	1787	2667	3	883216599
	149	1767	3	874951616
	2431	6171	2	881653087
	1178	1689	2	884288033
	1934	1119	5	874792018
	2410	6303	3	884901290
	2844	4053	4	879792897
	2816	909	5	876266984
	2711	699	3	886480206
	2417	1995	1	884901497
	2340	3789	4	891547467
	534	6939	3	879576233
	2788	3927	4	875726730
	1101	1761	5	874813703
	128	3141	4	880130393
	1962	4683	4	891701897
	863	2883	3	879872540
	2711	2511	3	886483669
	1269	6993	1	878962496
	2809	303	1	891034050
	79	2733	3	891903862
	1220	1227	4	886452552
	1353	8439	4	889123926
	2753	7329	3	889554834
	961	1545	5	881433048
	1934	711	3	874786964
	2529	4437	4	879441075
	1885	8631	3	891448522
	3005	6717	3	882387653
	2396	777	5	874984684
	2648	1929	3	880317293
	1423	1503	4	880434495
	1752	537	4	878092144
	2431	333	5	881653603
	2795	1041	3	882349928
	1885	2685	3	891451303
	2837	7899	1	885549942
	2592	3957	4	879435033
	2669	1827	5	892697982
	2333	1659	4	891045031
	1066	135	5	882828490
	2816	2877	5	876267206
	2802	4137	3	885676316
	814	5421	2	890632956
	1892	7263	5	876956264
	1241	2853	4	880130898
	93	1113	3	881515011
	2263	339	5	878739771
	2753	4425	2	889730261
	2158	2769	4	887737535
	898	591	4	879967047
	1563	4959	1	891550404
	3026	4455	4	889415983
	1059	3801	5	879528801
	1549	6807	4	875244289
	1325	3831	5	893265380
	898	6237	4	879967079
	828	987	5	875385386
	1990	2043	4	885328991
	2270	1551	4	880575107
	128	813	3	880130065
	2683	1881	2	891192158
	2788	1149	4	875721348
	1794	2415	4	882165269
	1549	4113	3	875244766
	2921	6219	3	879649484
	2109	1617	5	882075432
	1451	2601	3	878104569
	821	1335	5	886020290
	1290	345	5	889908539
	247	1935	3	875459017
	1108	1299	3	880134948
	3040	6363	3	886724733
	51	2973	5	891351328
	1514	6213	1	880245238
	597	3057	4	879454189
	2480	2613	4	891218024
	2753	4035	3	889729614
	100	141	5	890881216
	1269	8163	1	878962119
	2277	2613	3	891478239
	380	2853	5	880937251
	2095	3279	3	877879980
	2109	1803	4	882075500
	828	195	5	875384979
	1843	2901	5	891298336
	2368	603	4	879438196
	2865	5973	4	881105366
	3047	2283	3	884133026
	877	4335	3	892838687
	2060	1473	3	877818982
	632	1725	4	891384611
	2417	3303	3	884993784
	1325	57	3	893263994
	128	1449	3	880131525
	1794	6519	5	882150943
	660	3489	4	891722249
	2788	387	4	875660439
	646	1221	4	875653699
	702	2091	3	891375630
	2431	2355	2	881654592
	2865	1623	2	881104916
	2410	3357	3	884901351
	2585	687	5	889428642
	1402	2181	3	876042753
	2921	6813	4	880951717
	2725	2427	5	880087200
	709	6561	1	877136360
	667	7317	1	888956489
	2662	2571	3	885480320
	72	2523	4	877892438
	1983	4059	3	879297867
	443	5547	3	875748164
	1766	603	5	891456797
	2312	4581	5	876544337
	912	4539	4	874953866
	240	1995	5	888602742
	1535	5613	3	889387237
	3061	993	4	881002324
	2704	3279	2	877655195
	51	3123	5	892133466
	2200	4095	5	877885836
	3054	969	4	887771897
	1283	1989	3	892322382
	9	141	4	875072895
	3026	669	4	889416456
	1136	5661	4	877636604
	1479	1821	3	879437184
	2109	1659	1	882074384
	2984	2961	4	879444473
	16	1797	4	888550774
	2004	4395	5	877531899
	2088	1221	3	884182966
	2536	1731	4	885019304
	2606	2691	4	876869445
	2928	1809	2	891282738
	1780	3675	3	886471959
	2984	3027	4	879442083
	2753	2421	3	889727503
	1878	1011	4	875310384
	2410	1101	5	884814507
	2837	7653	1	885548632
	632	4233	5	891384147
	646	1359	3	875813412
	2228	3945	5	884495696
	450	3057	3	889737478
	2837	2169	2	885549942
	646	1971	3	888469687
	1409	1107	3	884112245
	1318	399	3	875075118
	1304	711	2	879023242
	2998	2043	4	885943749
	2375	5769	3	891034778
	2340	1611	4	891544102
	3005	2229	2	882387715
	2837	3309	1	885548475
	2529	1077	4	879440545
	436	1971	3	879371909
	2837	6681	1	885546680
	2592	2961	5	879434886
	2396	1725	3	874984619
	2151	687	5	879283169
	2123	1005	3	879468307
	646	375	3	875660468
	2340	1881	4	891544077
	2865	6129	4	881168603
	100	1011	4	879119497
	2914	2853	2	876697074
	2123	4113	1	879485089
	877	2979	5	879454419
	2935	4233	5	879435663
	93	1305	1	882396955
	898	597	4	879967840
	1808	1461	3	885701024
	2361	2703	2	875185319
	1871	4683	4	878973250
	2193	5097	3	891028360
	1360	1263	3	879521396
	2319	1293	3	877196383
	415	4197	4	888205370
	2396	5853	2	875318509
	366	1413	2	882922806
	2620	2853	1	880393191
	2270	1803	5	880574827
	2004	4755	3	877532230
	212	1389	2	875061066
	1108	699	5	880132383
	2571	1959	4	876689502
	1381	1899	4	891409535
	660	813	4	885870231
	2291	1077	2	887820493
	2620	3459	3	880939186
	1885	2565	5	891447960
	1661	3621	5	879376773
	2998	1899	4	892572382
	1556	9	4	877563227
	2340	795	3	891546231
	1388	3789	3	884208624
	2095	3933	3	889502979
	2529	4575	2	879440774
	2522	765	5	880354149
	1794	5007	3	882163956
	653	1413	4	888705939
	2837	6657	1	885548632
	2193	2649	3	891029964
	100	3579	3	879119311
	1640	7791	3	892079373
	9	1347	5	875071484
	1843	1593	4	891299815
	1395	4125	1	883782655
	835	5973	4	891287008
	2949	747	4	892241344
	338	1719	3	879434181
	366	561	4	882922357
	1759	6171	3	886272585
	2242	2217	4	884749097
	1962	4293	2	891700945
	2081	777	4	874954353
	1605	1815	5	891633028
	2662	3783	2	885478780
	2697	3003	4	879443352
	2795	4611	3	882350401
	366	1653	4	882922328
	58	3909	5	879362123
	2711	6861	5	886480623
	394	1551	4	892675999
	72	4275	4	877892438
	877	5559	3	892839066
	1927	609	4	875154535
	2914	2565	5	893213019
	303	1635	5	883953545
	1549	1041	4	875245406
	2830	5355	2	883790550
	590	1167	5	883453617
	1269	2547	1	878962240
	2095	4263	4	877881508
	597	1155	4	879454951
	2921	5877	3	879646437
	345	2079	4	888065527
	2921	7257	3	879649368
	1444	5349	2	888180049
	499	393	5	885016961
	723	579	4	880422009
	2697	771	5	879442235
	2620	1407	4	880396256
	2480	3777	3	891217659
	3068	2859	5	879868664
	2613	4395	3	877104048
	3061	6729	5	880140466
	2137	45	4	886323937
	2697	5793	4	879445779
	492	4575	3	884066399
	2039	4617	1	875087673
	1318	969	3	875073048
	2095	3975	4	878192429
	1360	1557	2	879520306
	1955	2793	5	875310157
	1899	3297	4	885849231
	1836	2151	3	879961513
	93	3909	5	882140070
	1556	4317	1	881060578
	1556	3951	3	881059678
	1220	405	1	886515130
	1262	1041	5	877128388
	2837	4713	1	885547407
	2914	1071	5	893213918
	93	147	1	882397741
	1962	1407	3	891700803
	2340	6039	3	891549860
	1171	1743	3	892737936
	198	1341	5	882826496
	1402	2595	5	884128458
	1871	2361	3	878973483
	632	891	2	891385787
	989	2463	4	884585195
	72	1119	4	877886722
	1325	99	3	893264335
	2914	4611	3	893210187
	975	1335	3	879538199
	2627	237	3	886622024
	2417	1749	3	884991476
	2725	4419	5	880088229
	2095	1041	5	889501163
	2725	4671	4	880088995
	506	3303	4	880037334
	2648	603	4	880044198
	1248	2973	4	882827870
	877	501	4	879454345
	1787	1941	2	883215723
	1710	2739	3	880605333
	3061	4251	4	881002026
	2046	1011	5	881105318
	2914	1965	4	876696853
	1080	861	3	879139003
	2186	687	5	891698793
	2837	3489	3	885546530
	835	2733	4	874774719
	1409	7323	2	884140975
	51	3477	4	892133361
	1507	2697	4	891436469
	422	3045	4	883326301
	2403	885	4	876402814
	107	9	1	879455635
	1136	6075	4	877635965
	1297	1677	4	883525255
	2004	3279	1	876521835
	2592	135	4	879434832
	499	303	3	885016784
	667	1437	3	879198262
	2648	8637	3	880333144
	3005	4257	4	882385267
	1381	1263	5	891409838
	72	1197	4	877892050
	1241	4137	3	882141885
	2480	921	3	891218418
	2753	1137	4	887745717
	1885	2601	3	891449900
	3005	2949	3	882384950
	786	1845	4	884992585
	415	303	5	888205087
	2613	6039	2	877100129
	2018	2145	5	886373591
	835	1611	5	886175117
	1514	2145	4	880233635
	2963	1635	5	891394503
	1115	729	3	880486071
	632	3615	5	891385466
	765	729	5	880571741
	2795	6813	2	882349170
	1703	3795	5	879988487
	93	4041	3	882140691
	660	3915	4	891721167
	2529	1407	4	879441285
	2543	1377	3	891497393
	1493	1377	4	878955973
	2053	4437	2	888906804
	828	1161	5	875384793
	779	1455	4	891679901
	1367	1413	3	883191566
	2046	1593	4	881105587
	93	1725	1	882141459
	1570	4341	2	888104313
	1402	4155	3	884128400
	100	2865	4	879119311
	2095	819	4	878192078
	1955	441	4	875310041
	2417	4299	3	884993686
	1451	3483	3	879665232
	1647	3093	4	889655086
	2837	183	1	885549544
	2186	1041	3	891699345
	2907	1461	1	879439386
	2956	1551	4	875129523
	2228	5193	2	884496099
	1633	1161	4	877663646
	2648	5877	3	880333851
	3061	8427	2	881002263
	16	1791	3	888551441
	842	1515	3	889490633
	3061	1143	3	880140154
	2109	1437	2	882076682
	1885	5061	3	891451374
	2228	1713	4	884470944
	1269	6171	2	878962997
	310	1227	4	878348725
	2732	4281	4	879694259
	2424	7335	4	875263877
	2046	1341	5	881105516
	1374	4155	5	881252017
	2795	7077	2	882352324
	2543	57	3	891494628
	1381	5283	3	891409387
	2039	3243	3	874835141
	310	2823	3	878348499
	1843	3891	5	891297988
	2991	4083	5	879701326
	1640	7581	3	892335142
	716	1719	3	883277645
	72	4263	4	877892160
	191	3051	3	891542987
	1220	4575	5	886434136
	2424	321	1	875263501
	1570	3489	1	888104219
	2186	1593	1	891698696
	422	387	4	883325994
	1290	3639	5	889913687
	2837	4557	1	885548162
	1220	6249	5	886513788
	667	2361	5	880571678
	2592	3651	4	879434860
	2662	1113	4	885479057
	2410	1335	4	884899372
	1654	1791	4	890116793
	3019	1719	4	877844062
	1906	1731	4	879454663
	2851	1047	5	875042675
	793	7515	4	875935610
	2543	2847	5	891494929
	982	1953	3	879013719
	2319	3087	3	877196173
	2459	5943	5	879481461
	1857	909	2	875320661
	2865	135	2	881108077
	156	1035	4	878887680
	1255	1989	2	892151331
	1780	3933	4	886472313
	1290	8385	3	889910233
	2522	5781	5	880355448
	1640	2907	5	892078936
	79	1053	3	891904551
	1549	4947	3	875244694
	394	543	2	892677147
	499	813	4	885016536
	716	3777	3	888803488
	2921	597	4	879647498
	1409	1563	4	884110967
	1710	3507	5	880606634
	1220	81	3	891551777
	2893	1533	3	879969791
	1787	5163	2	883216748
	2431	1293	4	881654211
	2522	1149	4	880355958
	2417	4491	2	884901497
	3061	2517	5	880141961
	2788	2877	4	875717020
	2067	3855	4	879517943
	3005	5649	3	882387506
	576	6759	4	878770169
	660	1215	2	885873423
	100	3933	5	879119739
	1675	1053	5	889180616
	408	3351	5	884305165
	296	3399	5	881107821
	1899	1737	4	885844666
	2571	2691	4	876690098
	2480	1929	2	891216128
	2053	1791	4	888904795
	1997	3087	3	890595859
	1402	813	4	884128400
	1563	5853	1	891550094
	884	1965	3	887855087
	1899	3855	5	885849231
	2417	81	4	884991220
	1570	309	4	888104457
	1451	969	4	875509507
	2039	9033	4	874868647
	2529	3189	5	879440545
	1493	1647	5	878955188
	527	6285	3	884050979
	2011	591	4	875334759
	2648	57	5	880044419
	849	3093	4	891388391
	765	45	4	880563080
	2340	3915	5	891546992
	2431	339	5	881653736
	2795	8409	3	882342219
	9	441	3	876892774
	2130	4455	3	884968078
	2417	591	5	884916235
	3040	4893	4	886724972
	1108	2601	3	880135044
	2249	2775	4	879440294
	345	4431	3	888069138
	1059	921	3	879524326
	51	1341	5	891351328
	2711	429	2	886483620
	2865	3987	4	881108648
	2431	753	5	881652568
	828	105	3	875385257
	3096	2409	2	883388960
	2004	765	4	877530570
	1402	6297	3	876042922
	2795	4077	3	882344596
	296	381	4	881108873
	1206	3087	3	875537964
	2725	3105	4	880087977
	1885	969	1	891451036
	1871	3273	2	878974723
	2312	2511	5	876546298
	2844	2379	3	879792974
	3061	87	5	880140369
	2851	5817	4	884201736
	730	1953	1	888442552
	2732	1827	5	879693561
	2200	5241	4	877886099
	2844	3021	3	884631010
	2788	3891	5	875733496
	1115	1737	2	880485415
	2186	3099	3	891699626
	2186	1173	5	891698254
	1899	3633	4	885849164
	667	2979	4	879198746
	2277	3105	4	891478219
	2200	2511	5	877888346
	72	3351	4	877886722
	2837	6351	1	885546635
	1248	1941	3	882823530
	1038	471	1	877399018
	2956	759	4	875129911
	912	6819	4	876252373
	2592	3789	4	879435369
	2354	747	1	877760244
	1353	603	5	889124127
	1234	303	5	886047879
	2837	7905	1	885549746
	2109	1209	4	882076619
	884	1881	5	887854726
	79	4281	5	891903024
	1955	4317	4	875308222
	3005	3801	3	882385829
	2998	5253	4	885944136
	2179	5649	4	884365929
	2543	1017	5	891494563
	1297	93	3	883525255
	2921	795	4	879647850
	1703	1167	4	879988913
	2795	1773	4	882341264
	1269	3723	2	878963204
	51	1557	3	891350464
	1969	1935	4	881200789
	2914	9105	2	886320054
	2214	795	4	880853599
	443	699	5	875747319
	1556	969	4	878182279
	2053	2583	3	888905716
	415	855	1	888206561
	674	141	5	884403123
	2298	3021	3	885047696
	2753	303	5	887743611
	1710	4431	4	880607489
	1269	879	1	878962955
	1675	5019	5	889180888
	2830	1767	4	883790430
	2662	2979	4	885479537
	2186	6237	5	891698951
	947	1551	4	879857575
	2809	2613	5	891033250
	2270	5265	1	880575163
	436	6075	3	879372633
	3026	1425	5	889415983
	912	3717	4	876251409
	576	909	2	876311547
	436	987	5	879374946
	3047	2589	3	884131950
	2403	747	4	876402738
	1556	15	3	878183837
	2480	975	3	891217659
	2571	1731	5	876689418
	2543	4077	4	891497277
	408	1173	4	884305123
	2991	1803	4	879700908
	2837	9117	2	885546577
	1017	3297	5	875272786
	1472	915	5	887730676
	2837	6273	3	885546112
	2529	3147	4	879440386
	1640	3807	4	892079910
	2039	1767	5	874834481
	1640	2901	5	892078424
	1402	1551	4	876041644
	2963	1863	3	891394558
	2788	6717	4	875812011
	1360	1161	4	879524790
	2865	993	4	881107410
	1794	7389	3	882164603
	9	405	3	876893054
	1934	1227	5	874791667
	422	3033	4	883326710
	1094	1911	4	888185947
	3054	441	4	887769444
	2753	7017	5	887746015
	1360	429	4	879524291
	2837	5757	1	885547222
	2375	981	4	891035324
	1122	825	4	876767299
	1556	6177	1	881060608
	2697	1953	4	882175397
	1472	5187	3	887730842
	3054	2469	4	887771022
	1570	1803	4	888081843
	1612	2313	1	880485235
	380	711	4	880937813
	639	4491	2	891438314
	2081	1185	3	875239691
	2865	51	3	881108777
	2109	2313	3	882077055
	1612	2907	5	880484800
	58	1059	5	879362233
	2109	1227	5	882076264
	2851	3933	4	875044037
	394	4413	2	892678913
	156	1383	4	878888026
	2004	399	4	877533586
	1416	1041	2	879726914
	863	5775	3	879872405
	2179	1173	4	884364538
	2648	729	4	880044763
	1934	609	4	874977555
